folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,antigua_ne,cocina,cocina_dor,cuart_dorm,num_cuarto,disp_agua,dotac_agua,excusado,uso_compar,sanit_agua,biodigest,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos_inca,focos_ahor,combustible,estufa_chi,eli_basura,tenencia,renta,estim_pago,pago_viv,pago_mesp,tipo_adqui,viv_usada,tipo_finan,num_dueno1,hog_dueno1,num_dueno2,hog_dueno2,escrituras,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medidor_luz,bomba_agua,tanque_gas,aire_acond,calefacc,tot_resid,tot_hom,tot_muj,tot_hog,ubica_geo,ageb,tam_loc,est_socio,est_dis,upm,factor
0100179405,1,8,10,3,20, ,1,2,3,6,1,1,1,2,1,2,1,0,0,1,1,6,2,3, ,3,1,2000, , ,1, , , , , , , , ,2,1,1,1,1,2,2,1,1,1,2,2,2,4,1,3,1,010010000,000-0,1,3,002,0000200,193
0100179406,5,8,10,3,1, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,4,0,3, ,3,1,1300, , ,1, , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,6,4,2,1,010010000,000-0,1,3,002,0000200,193
0100189701,1,8,10,3, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,3,2, ,2000, , , , , , , , , , ,1,1,1,2,2,2,2,2,1,2,1,2,2,3,1,2,1,010010000,000-0,1,3,002,0000210,182
0100189702,1,8,10,3,36, ,1,2,3,7,1,1,1,1,1,2,1,1,0,1,1,1,6,3, ,3,4, ,3500, , ,1,1,5,01,1, , ,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,0,1,1,010010000,000-0,1,3,002,0000210,182
0100189703,1,7,10,3, ,1,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,4,3,3, ,3,4, ,1500, , ,4, , ,02,1,01,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,0,2,1,010010000,000-0,1,3,002,0000210,182
0100189704,1,8,10,2,50, ,1,2,2,4,1,1,1,2,2,2,1,0,0,1,1,0,5,3, ,3,4, ,1200, , ,4, , ,01,1, , ,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,0,1,010010000,000-0,1,3,002,0000210,182
0100190901,1,8,10,3, ,1,1,2,2,5,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,3,1,3000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,4,3,1,1,010010000,000-0,1,4,003,0000220,219
0100190902,1,8,10,3,41, ,1,2,3,7,1,1,1,2,1,2,2,0,0,1,1,0,11,3, ,3,4, ,4000, , ,1,1,3,01,1, , ,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,010010000,000-0,1,4,003,0000220,219
0100190903,4,8,10,3,44, ,1,2,7,13,1,1,1,2,1,2,3,3,0,1,1,0,30,3, ,3,4, ,7000, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,1,1,1,1,1,1,2,6,2,4,1,010010000,000-0,1,4,003,0000220,219
0100190904,1,8,10,3, ,1,1,2,4,9,1,1,1,2,1,2,2,1,0,1,1,0,24,3, ,3,2, ,7000, , , , , , , , , , ,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,0,1,010010000,000-0,1,4,003,0000220,219
0100190905,1,8,10,3,47, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,1,7,3, ,3,2, ,2500, , , , , , , , , , ,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,010010000,000-0,1,4,003,0000220,219
0100192501,1,8,10,3,60, ,1,2,2,6,1,1,1,2,1,2,2,0,0,1,1,0,16,3, ,3,4, ,3000, , ,4, , ,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,0,2,1,010010000,000-0,1,3,002,0000230,176
0100192502,1,8,10,3,40, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,3,4, ,2000, , ,4, , ,01,1, , ,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,0,1,1,010010000,000-0,1,3,002,0000230,176
0100192503,1,7,10,3,60, ,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,3,5, ,2000, , , , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,010010000,000-0,1,3,002,0000230,176
0100192504,1,8,10,3,45, ,1,2,2,5,1,5,1,2,1,2,1,0,0,1,1,0,6,3, ,3,4, ,1500, , ,4, , ,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,4,1,3,1,010010000,000-0,1,3,002,0000230,176
0100192505,1,8,10,3,70, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,3,4, ,1500, , ,4, , ,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,0,1,010010000,000-0,1,3,002,0000230,176
0100192506,1,8,10,3,50, ,1,2,3,4,1,1,1,2,1,2,1,1,0,1,1,0,9,3, ,3,4, ,2000, , ,4, , ,01,1,02,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,3,1,2,1,010010000,000-0,1,3,002,0000230,176
0100194601,1,8,10,3,25, ,1,2,2,5,1,1,1,2,1,2,1,2,0,1,1,0,10,3, ,3,4, ,5000, , ,1,2,1,01,1, , ,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,0,1,010010000,000-0,1,3,002,0000240,179
0100194602,1,8,10,3,27, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,15,4, ,3,4, ,10000, , ,1,2,2,01,1, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,010010000,000-0,1,3,002,0000240,179
0100194603,1,8,10,3, ,1,1,2,4,5,1,1,1,2,1,2,2,2,0,1,1,0,9,3, ,3,1,2250, , ,1, , , , , , , , ,1,1,1,2,1,2,2,1,1,1,1,2,2,1,0,1,1,010010000,000-0,1,3,002,0000240,179
0100194604,1,8,10,3,81, ,1,2,3,7,1,1,1,2,1,2,1,1,0,1,1,5,4,3, ,3,5, ,5000, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,3,2,1,1,010010000,000-0,1,3,002,0000240,179
0100194605,1,8,10,3, ,1,1,2,3,4,1,1,1,2,1,2,1,1,0,1,1,7,0,3, ,3,1,4000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,2,1,2,2,6,4,2,1,010010000,000-0,1,3,002,0000240,179
0100194606,1,8,10,3,69, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,3,1,2000, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,2,2,2,2,1,0,1,1,010010000,000-0,1,3,002,0000240,179
0100198001,1,8,10,3,4, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,3,4, ,1200, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,1,1,1,1,2,2,2,4,2,2,1,010010000,000-0,1,3,002,0000250,173
0100198002,1,8,10,3,10, ,1,2,3,6,1,1,1,2,1,2,2,0,0,1,1,4,6,3, ,3,1,4800, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,1,2,2,5,4,1,1,010010000,000-0,1,3,002,0000250,173
0100198003,1,8,10,3, ,1,1,2,4,6,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,3,4, ,2000, , ,4, , ,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,5,3,2,1,010010000,000-0,1,3,002,0000250,173
0100198004,1,8,10,3,40, ,1,2,2,4,1,1,1,2,1,2,2,0,0,1,1,0,6,3, ,3,4, ,3000, , ,3, ,2,02,1, , ,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,010010000,000-0,1,3,002,0000250,173
0100198005,1,8,10,3,44, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,2,2,3, ,3,4, ,1500, , ,4, , ,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,010010000,000-0,1,3,002,0000250,173
0100198006,1,8,10,3,50, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,5,3,3, ,3,1,2000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,010010000,000-0,1,3,002,0000250,173
0100208201,1,7,10,3, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,5,0,3, ,3,1,1000, , ,1, , , , , , , , ,1,2,1,2,2,1,2,2,1,2,2,2,2,3,2,1,1,010010000,000-0,1,3,002,0000260,147
0100208202,1,7,10,3,90, ,1,2,2,8,1,1,1,2,1,2,2,0,0,1,1,0,18,3, ,3,4, ,3000, , ,4, , ,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,010010000,000-0,1,3,002,0000260,147
0100208203,1,7,10,3,40, ,1,2,4,8,1,1,1,1,1,2,1,1,0,1,1,0,9,4, ,3,1,4000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,1,010010000,000-0,1,3,002,0000260,147
0100208204,1,7,10,3,36, ,1,2,1,3,1,1,1,2,1,2,1,1,0,1,1,0,6,3, ,3,4, ,3000, , ,1,1,4,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,2,1,010010000,000-0,1,3,002,0000260,147
0100208206,1,7,04,3, ,1,1,2,2,7,1,1,1,2,1,2,1,0,0,1,1,0,10,3, ,3,4, ,3000, , ,4, , ,01,1, , ,2,1,1,1,1,1,2,1,2,1,1,2,2,2,3,2,1,1,010010000,000-0,1,3,002,0000260,147
0100252301,1,8,10,3,40, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,3,4, ,3000, , ,1,1,5,01,1, , ,2,1,1,1,1,1,2,1,1,1,1,1,2,2,4,2,2,2,010010000,000-0,1,3,002,0000270,176
0100252303,1,8,10,3,50, ,1,2,2,6,1,1,1,2,1,2,1,1,0,1,1,0,6,3, ,3,5, ,2000, , , , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,3,0,3,1,010010000,000-0,1,3,002,0000270,176
0100252304,1,8,10,3,50, ,1,2,5,7,1,1,1,2,1,2,2,0,0,1,1,0,14,3, ,3,5, ,5000, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,5,4,1,1,010010000,000-0,1,3,002,0000270,176
0100252305,1,8,10,3,38, ,1,2,1,5,1,1,1,2,1,2,1,1,0,1,1,0,11,3, ,3,4, ,1500, , ,4, , ,01,1, , ,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,010010000,000-0,1,3,002,0000270,176
0100252306,1,8,10,3,50, ,1,2,2,4,1,1,1,1,1,2,1,1,0,1,1,0,6,3, ,3,4, ,2000, , ,3, ,5,01,1, , ,1,1,1,1,1,1,2,1,1,1,1,2,2,2,3,2,1,1,010010000,000-0,1,3,002,0000270,176
0100260801,1,8,10,3,8, ,1,2,3,5,1,1,1,2,1,2,1,1,0,1,1,0,12,3, ,3,3, ,2500,2500,1,2, ,1,05,1, , ,1,1,1,1,1,1,2,1,1,1,1,2,2,2,5,2,3,1,010010000,000-0,1,3,002,0000280,167
0100260802,1,8,10,3,45, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,3,5, ,2500, , , , , , , , , , ,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,0,1,010010000,000-0,1,3,002,0000280,167
0100260803,1,7,10,3,50, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,7,3, ,3,3, ,1500,1300,1,1,1,1,01,1,02,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,5,3,2,1,010010000,000-0,1,3,002,0000280,167
0100260804,1,8,10,3,40, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,3,5, ,1500, , , , , , , , , , ,1,1,1,1,2,2,2,1,1,2,1,2,2,5,0,5,1,010010000,000-0,1,3,002,0000280,167
0100260805,4,8,10,3, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,3,2, ,2000, , , , , , , , , , ,1,1,1,1,2,1,1,1,1,1,2,2,2,4,3,1,1,010010000,000-0,1,3,002,0000280,167
0100260806,1,8,10,3,53, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,3,5, ,2500, , , , , , , , , , ,2,1,1,1,2,2,2,1,1,2,2,2,2,4,1,3,1,010010000,000-0,1,3,002,0000280,167
0100277401,1,8,10,2, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,3,0,3, ,3,2, ,2000, , , , , , , , , , ,1,2,1,2,2,2,2,2,1,2,2,2,2,4,2,2,1,010010000,000-0,1,3,002,0000290,168
0100277402,1,7,10,2, ,1,1,2,4,6,1,1,1,2,1,2,1,0,0,1,1,4,4,3, ,3,4, ,4000, , ,1,1,5,01,1, , ,1,1,2,1,2,2,2,2,2,1,2,2,2,2,7,2,5,2,010010000,000-0,1,3,002,0000290,168
0100277403,1,8,10,3,38, ,1,2,2,5,1,1,1,2,1,2,1,0,0,1,1,0,15,3, ,3,3, ,2500,7200,1,1,1,2,01,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,2,2,1,010010000,000-0,1,3,002,0000290,168
0100277404,1,8,10,3,26, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,2,5,3, ,3,4, ,1000, , ,1,2,5,01,1, , ,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,1,010010000,000-0,1,3,002,0000290,168
0100277405,1,8,10,3,40, ,1,2,4,7,1,1,1,2,1,2,1,2,0,1,1,2,7,3, ,3,4, ,3500, , ,2, ,5,01,1, , ,1,1,1,1,1,1,1,1,2,1,1,2,2,2,5,3,2,1,010010000,000-0,1,3,002,0000290,168
0100277406,1,8,10,3,29, ,1,2,4,6,1,1,1,2,1,2,2,0,0,1,1,0,8,3, ,3,4, ,4000, , ,2, ,5,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,0,3,1,010010000,000-0,1,3,002,0000290,168
0100282701,1,7,10,3,35, ,1,1,3,5,1,1,1,2,1,2,1,1,0,1,1,2,5,3, ,3,5, ,2000, , , , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,3,2,1,1,010010000,000-0,1,3,002,0000300,179
0100282702,1,8,10,3,29, ,1,2,3,6,1,1,1,2,1,2,1,0,0,1,1,2,5,3, ,3,4, ,1800, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,0,1,010010000,000-0,1,3,002,0000300,179
0100282703,1,8,10,3,37, ,1,2,3,5,1,1,1,2,1,2,2,1,0,1,1,0,10,3, ,3,4, ,3500, , ,2, ,2,01,1,02,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,010010000,000-0,1,3,002,0000300,179
0100282704,1,8,10,3, ,1,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,13,1,3, ,3,4, ,4000, , ,1,1,3,01,1, , ,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,0,1,1,010010000,000-0,1,3,002,0000300,179
0100282705,1,8,10,3,60, ,1,2,4,6,1,1,1,2,1,2,2,0,0,1,1,0,6,3, ,3,2, ,5000, , , , , , , , , , ,1,1,1,2,1,1,2,2,1,1,2,2,2,1,0,1,1,010010000,000-0,1,3,002,0000300,179
0100282706,1,8,10,3,25, ,1,2,4,6,1,1,1,2,1,2,2,0,0,1,1,33,0,3, ,3,4, ,1000, , ,1,1,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,2,1,1,010010000,000-0,1,3,002,0000300,179
0100284902,1,8,10,3,16, ,1,2,4,7,1,1,1,2,1,2,3,0,0,1,1,22,12,3, ,3,3, ,8000,3000,1,2, ,3,01,1, , ,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,0,1,010010000,000-0,1,3,002,0000310,168
0100284904,1,8,10,3,10, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,3,1,1250, , ,1, , , , , , , , ,1,1,1,1,1,2,1,2,1,1,2,2,2,4,3,1,1,010010000,000-0,1,3,002,0000310,168
0100284905,3,8,10,2,60, ,1,2,2,3,2,1,1,1,2,2,0,2,0,1,1,0,2,3, ,3,1,600, , ,1, , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,1,010010000,000-0,1,3,002,0000310,168
0100284906,1,8,10,3,27, ,1,2,3,6,1,1,1,2,1,2,1,0,0,1,1,12,0,4, ,3,2, ,3500, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,4,1,3,1,010010000,000-0,1,3,002,0000310,168
0100298502,1,8,10,3,40, ,1,2,5,7,1,1,1,2,1,2,1,1,0,1,1,0,19,4, ,3,4, ,4000, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,1,2,1,1,2,2,2,4,2,2,1,010010000,000-0,1,4,003,0000320,214
0100298504,1,8,10,3,9, ,1,2,3,7,1,1,1,2,1,2,2,0,0,1,1,0,16,3, ,3,4, ,8000, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,1,2,1,010010000,000-0,1,4,003,0000320,214
0100298506,1,8,10,3,5, ,1,2,4,6,1,1,1,2,1,2,2,0,0,1,1,0,13,3, ,3,4, ,3000, , ,2, ,5,03,1, , ,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,2,1,1,010010000,000-0,1,4,003,0000320,214
0100318603,1,8,10,3,25, ,1,2,5,7,1,1,1,2,1,2,1,1,0,1,1,10,1,3, ,3,4, ,12000, , ,2, ,5,01,1, , ,1,2,1,1,1,1,2,2,1,1,1,2,2,2,6,3,3,2,010010000,000-0,1,4,003,0000330,239
0100318605,1,8,10,3,35, ,1,2,3,5,1,1,1,2,1,2,2,1,0,1,1,0,50,3, ,3,1,8000, , ,1, , , , , , , , ,1,1,1,1,1,2,1,1,1,1,1,2,2,4,2,2,1,010010000,000-0,1,4,003,0000330,239
0100321002,1,8,10,2,62, ,1,2,2,4,2,1,1,2,2,2,1,0,0,1,1,0,4,3, ,3,4, ,700, , ,2, ,5,01,1, , ,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,010010000,000-0,1,2,001,0000340,175
0100321003,1,8,10,3,18, ,1,2,3,4,1,1,1,2,1,2,2,0,0,1,1,4,4,3, ,3,4, ,3000, , ,3, ,5,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,5,3,2,1,010010000,000-0,1,2,001,0000340,175
0100321004,1,8,10,3,30, ,1,2,3,5,1,1,1,1,1,2,1,0,0,1,1,4,5,3, ,3,6, ,1500, , , , , , , , , , ,1,1,1,1,1,2,2,2,1,1,2,2,2,4,1,3,1,010010000,000-0,1,2,001,0000340,175
0100321006,1,8,10,3,35, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,12,3, ,3,2, ,5000, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,010010000,000-0,1,2,001,0000340,175
0100322201,1,8,10,3, ,1,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,3,1,1500, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,3,2,1,1,010010000,000-0,1,3,002,0000350,188
0100322202,1,8,10,3, ,1,1,2,3,4,1,1,1,2,1,2,2,1,0,1,1,0,9,3, ,3,1,4000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,6,4,2,1,010010000,000-0,1,3,002,0000350,188
0100322204,1,8,10,2,33, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,0,9,3, ,3,4, ,8000, , ,1,2,5,01,1,02,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,5,2,3,1,010010000,000-0,1,3,002,0000350,188
0100322205,1,8,10,3,18, ,1,2,5,10,1,1,1,2,1,2,3,4,0,1,1,0,20,3, ,3,4, ,50000, , ,2, ,5,01,1, , ,4,1,1,1,1,1,2,1,1,1,1,1,2,2,4,2,2,1,010010000,000-0,1,3,002,0000350,188
0100322206,1,8,10,3,65, ,1,2,5,6,1,1,1,2,1,2,5,1,0,1,1,0,25,3, ,3,4, ,8000, , ,2, ,5,02,1, , ,1,1,1,1,1,1,2,1,1,1,1,2,2,2,5,3,2,1,010010000,000-0,1,3,002,0000350,188
0100326301,2,8,10,3, ,1,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,3,0,3, ,3,1,900, , ,1, , , , , , , , ,2,1,1,2,2,2,2,2,1,2,2,2,2,1,0,1,1,010010000,000-0,1,2,001,0000360,184
0100326302,1,8,10,3,40, ,2, ,3,4,1,1,1,2,1,2,2,0,0,1,1,3,2,3, ,3,1,2000, , ,1, , , , , , , , ,2,1,1,1,1,2,2,1,1,1,2,2,2,5,2,3,1,010010000,000-0,1,2,001,0000360,184
0100326303,1,8,10,3,60, ,1,2,2,4,1,1,1,2,1,2,2,0,0,1,1,3,5,3, ,3,4, ,2000, , ,4, , ,01,1, , ,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,0,2,1,010010000,000-0,1,2,001,0000360,184
0100326304,1,8,10,3,50, ,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,3,4, ,800, , ,1,1,5,01,1, , ,1,2,1,1,1,2,2,2,1,1,2,2,2,2,5,3,2,1,010010000,000-0,1,2,001,0000360,184
0100326306,1,8,10,3,50, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,1,6,3, ,3,4, ,2000, , ,4, , ,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,010010000,000-0,1,2,001,0000360,184
0100328801,1,8,10,3,50, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,9,3, ,3,4, ,2500, , ,3, ,5,02,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,1,2,1,010010000,000-0,1,3,002,0000370,172
0100328802,2,8,10,3,1, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,4,2,3, ,3,1,2000, , ,1, , , , , , , , ,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,1,010010000,000-0,1,3,002,0000370,172
0100328803,2,8,10,3,15, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,11,3, ,3,1,2000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,1,0,1,1,010010000,000-0,1,3,002,0000370,172
0100328804,2,8,10,3,2, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,2,6,3, ,3,1,2500, , ,1, , , , , , , , ,1,1,1,1,1,1,2,1,1,1,2,2,2,3,0,3,1,010010000,000-0,1,3,002,0000370,172
0100328805,2,8,10,3, ,1,1,2,1,3,1,1,1,2,1,2,2,0,0,1,1,1,6,3, ,3,1,1500, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,0,1,010010000,000-0,1,3,002,0000370,172
0100328806,2,8,10,3, ,1,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,10,4, ,3,1,3000, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,0,1,010010000,000-0,1,3,002,0000370,172
0100344402,1,8,10,3,35, ,1,2,6,10,1,1,1,2,1,2,1,1,0,1,1,5,6,3, ,3,4, ,2500, , ,3, ,3,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,9,5,4,1,010010000,000-0,1,3,002,0000380,191
0100344403,1,8,10,3,40, ,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,3,4, ,2000, , ,1,2,5,01,1,02,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,3,1,2,1,010010000,000-0,1,3,002,0000380,191
0100344404,1,8,10,3,40, ,1,2,4,7,1,1,1,2,1,2,1,0,0,1,1,2,7,3, ,3,4, ,1800, , ,1,2,3,01,1, , ,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,1,1,010010000,000-0,1,3,002,0000380,191
0100344405,1,8,10,3,30, ,1,2,3,5,1,1,1,2,1,2,1,1,0,1,1,0,14,3, ,3,4, ,3500, , ,2, ,4,02,1, , ,1,1,1,1,1,2,2,1,2,1,2,2,2,2,4,1,3,1,010010000,000-0,1,3,002,0000380,191
0100360701,1,8,10,2, ,1,1,2,1,4,1,1,1,2,1,2,0,1,0,1,1,0,6,3, ,3,1,700, , ,1, , , , , , , , ,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,0,1,010010000,000-0,1,3,002,0000390,172
0100360703,1,8,10,2,44, ,1,2,4,6,1,1,1,2,1,2,1,1,0,1,1,0,6,3, ,3,4, ,1500, , ,3, ,5,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,010010000,000-0,1,3,002,0000390,172
0100360704,1,8,10,3,33, ,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,3,4, ,1800, , ,3, ,5,01,1, , ,1,1,2,1,1,2,2,2,2,1,2,2,2,2,4,2,2,1,010010000,000-0,1,3,002,0000390,172
0100360705,1,8,10,3,50, ,1,2,3,4,1,1,1,2,1,2,2,0,0,1,1,0,9,3, ,3,4, ,2000, , ,1,1,5,01,1,02,1,3,1,1,1,1,1,1,2,2,1,1,1,2,2,4,2,2,1,010010000,000-0,1,3,002,0000390,172
0100360706,1,8,10,2,40, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,3,2, ,800, , , , , , , , , , ,2,1,1,1,2,2,2,1,1,1,2,2,2,3,2,1,1,010010000,000-0,1,3,002,0000390,172
0100363901,1,8,10,3,50, ,1,2,3,9,1,1,1,2,1,2,2,1,0,1,1,0,13,4, ,3,2, ,1500, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,9,5,4,1,010010000,000-0,1,2,001,0000400,202
0100363902,1,8,10,2,30, ,1,2,3,5,1,1,1,2,2,2,1,1,0,1,1,0,5,3, ,3,4, ,2000, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,2,2,1,1,2,2,2,5,1,4,1,010010000,000-0,1,2,001,0000400,202
0100363903,1,8,10,3,35, ,1,2,2,6,1,3,1,2,1,2,1,1,0,1,1,4,4,3, ,3,4, ,500, , ,3, ,5,01,1, , ,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,010010000,000-0,1,2,001,0000400,202
0100363905,1,8,10,2,40, ,1,2,2,5,1,1,1,2,1,2,1,0,0,1,1,0,10,4, ,3,4, ,2500, , ,1,1,5,01,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,5,1,4,1,010010000,000-0,1,2,001,0000400,202
0100363906,1,8,10,3,40, ,1,2,2,4,1,1,1,2,2,2,0,1,0,1,1,5,0,3, ,3,4, ,1000, , ,2, ,5,01,1, , ,1,1,2,2,2,1,1,2,2,1,2,2,2,2,3,0,3,1,010010000,000-0,1,2,001,0000400,202
0100377501,1,8,10,3,38, ,1,2,7,9,1,1,1,2,1,2,2,0,0,1,1,0,12,4, ,3,4, ,4000, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,0,2,1,010010000,000-0,1,3,002,0000410,174
0100377502,1,8,10,3,30, ,1,2,4,7,1,1,1,2,1,2,4,0,0,1,1,0,16,3, ,3,4, ,2500, , ,3, ,5,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,5,2,3,1,010010000,000-0,1,3,002,0000410,174
