folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,procampo,mesproc,progan,mesprogan,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
2360209603,1,2,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1080,0,0,0,265.57,0,0,265.57,0
2360209603,1,2,2,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6059,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,533,2000,0,840,131.06,491.8,0,206.55,416.31,0
2360209710,1,1,1,4,1,,2,,,,,,,,,1,3,3,0,3,3,0,0,0,0,0,0,0,2000,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1000,2500,0,6500,245.9,614.75,0,1598.36,0,737.7
2360211023,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,2500,0,2,0,0,0,0,0,0,0,0,6500,5,0,,2,4,2200,6490,0,3500,538.04,1587.22,0,855.97,1269.29,0
2360211023,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,73000,20000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,2500,0,0,0,611.41,0,611.41
2360211023,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1930,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,200,1460,0,1100,48.91,357.06,0,269.02,136.95,0
2360211025,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1000,350,2,0,0,0,0,0,0,0,0,0,,0,,2,4,300,1050,0,500,73.36,256.79,0,122.28,207.88,0
2360211026,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,80,800,2,0,0,0,0,0,0,0,0,1300,3,0,,2,4,750,1966,0,820,183.42,480.81,0,200.54,463.69,0
2360211026,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,22750,280,2,0,0,0,0,0,0,0,0,0,,0,,2,4,10372,8212,0,6750,2536.63,2008.36,0,1650.81,2894.18,0
2360211027,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1100,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,880,0,0,0,215.21,0,215.21
2360211204,1,1,1,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4500,9,0,,2,4,0,390,0,0,0,96.96,0,0,96.96,0
2360211208,1,1,1,4,1,,2,,,,,,,,,7,1,1,0,1,1,0,0,0,0,0,0,0,0,6300,2,0,0,0,0,0,0,0,0,5200,5,0,,2,4,0,0,0,2610,0,0,0,648.89,0,648.89
2360211208,1,1,1,5,1,2,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,5000,0,0,0,1243.09,0,1243.09
2360211210,1,1,2,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9450,2,0,0,0,0,0,0,0,0,3900,5,0,,2,4,0,0,0,980,0,0,0,243.64,0,243.64
2360211211,1,2,1,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,580,2,0,0,0,0,0,0,0,0,0,,0,,2,4,90,907,0,0,22.37,225.49,0,0,247.87,0
2360211312,1,1,1,5,1,1,2,,,,,,,,,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,33004,222,0,7300,8071.63,54.29,0,1785.32,6340.59,0
2360211312,1,1,2,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,2,0,0,0,0,0,0,0,0,4500,5,0,,2,4,8400,17810,0,1000,2054.34,4355.7,0,244.56,6165.48,0
2360211313,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,3000,2,0,0,0,0,0,0,0,0,4000,5,0,,2,4,0,2740,0,200,0,670.1,0,48.91,621.19,0
2360211313,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,540,720,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,523,0,200,0,127.9,0,48.91,78.99,0
2360211314,1,1,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,21600,0,0,1400,5282.6,0,0,342.39,4940.21,0
2360211314,1,1,2,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,7025,0,400,0,1718.07,0,97.82,1620.24,0
2360211314,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,800,300,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,2170,0,0,0,530.7,0,0,530.7,0
2360211317,1,1,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,9000,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,12999,0,0,1550,3179.1,0,0,379.07,2800.02,0
2400017405,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,0,77000,2,0,0,0,0,0,0,0,0,0,,0,,2,3,175000,0,0,118400,42798.91,0,0,28956.52,13842.39,0
2402207005,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1800,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,3,15900,1800,0,400,3888.58,440.21,0,97.82,4230.97,0
2402207005,1,1,1,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,22500,24000,2,0,0,0,0,0,0,0,0,0,,0,,2,3,0,28000,0,12000,0,6847.82,0,2934.78,3913.04,0
2760428605,1,1,2,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,5650,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,11050,0,1920,0,2717.21,0,472.13,2245.08,0
2760428821,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,3850,8000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,5750,0,400,0,1413.93,0,98.36,1315.57,0
2760428822,1,1,1,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,2000,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,15900,0,500,0,3909.83,0,122.95,3786.88,0
2760428822,1,1,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,14900,2800,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8900,7800,0,800,2188.52,1918.03,0,196.72,3909.83,0
2760428824,1,2,1,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,7350,0,12270,0,1807.37,0,3017.21,0,1209.83
2760440001,1,2,1,5,1,1,2,,,,,,,,,7,2,0,2,0,0,0,2,0,2,0,0,0,2200,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1514,0,700,0,370.27,0,171.19,199.07,0
2760440005,1,2,1,5,1,1,2,,,,,,,,,1,1,0,1,0,0,0,1,0,1,0,0,0,1350,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,238,886,0,210,58.2,216.68,0,51.35,223.53,0
2760440223,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,360,90,0,120,89.5,22.37,0,29.83,82.04,0
2760440224,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1500,9,0,,2,4,0,2660,0,210,0,661.32,0,52.2,609.11,0
2760440309,1,2,1,5,1,2,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,7250,350,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,550,0,2220,0,134.51,0,542.93,0,408.42
2760516414,1,1,1,9,1,,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,3,70400,6800,0,24000,17217.39,1663.04,0,5869.56,13010.86,0
2760516421,1,1,1,9,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,28800,3200,0,1200,7043.47,782.6,0,293.47,7532.6,0
2760516425,1,2,1,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,200,200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3000,1500,0,2180,733.69,366.84,0,533.15,567.39,0
2760516517,1,1,2,9,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,22000,4880,0,200,5380.43,1193.47,0,48.91,6524.99,0
2760516517,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,720,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,300,0,0,0,73.36,0,73.36
2760516518,1,2,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,330,450,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,1000,0,0,0,244.56,0,244.56
2760516519,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,14000,0,0,150,3423.91,0,0,36.68,3387.22,0
2760516519,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,500,200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,3800,0,200,0,929.34,0,48.91,880.43,0
2760516519,1,2,2,5,1,2,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,200,880,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,300,0,920,0,73.36,0,224.99,0,151.63
2760516520,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,150,920,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,210,0,1000,0,51.35,0,244.56,0,193.2
2760516603,1,1,1,9,1,,2,,,,,,,,,1,3,2,1,0,0,0,3,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,281000,16000,0,71880,69098.36,3934.42,0,17675.4,55357.37,0
2760516603,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,9750,2800,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,11600,0,18300,0,2852.45,0,4499.99,0,1647.54
2760516605,1,2,1,9,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,16000,6000,0,300,3934.42,1475.4,0,73.77,5336.06,0
2760516706,1,1,1,5,1,2,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,6660,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4700,6290,0,3200,1155.73,1546.72,0,786.88,1915.57,0
2760516707,1,1,1,5,1,2,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,376000,42000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,45000,0,0,11700,11065.57,0,0,2877.04,8188.52,0
2760516708,1,2,1,9,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,36000,0,0,600,8852.45,0,0,147.54,8704.91,0
2760516709,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,4824,400,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4000,4348,0,3200,983.6,1069.18,0,786.88,1265.9,0
2760516710,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,3150,1550,2,0,0,0,0,0,0,0,0,0,,0,,2,4,550,1460,0,480,135.24,359.01,0,118.03,376.22,0
2760527208,1,2,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,1777,0,0,0,441.79,0,441.79
2760527802,1,2,2,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,180,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2420,1215,0,1500,595.08,298.77,0,368.85,524.99,0
2760527803,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,3840,10360,2,0,0,0,0,0,0,0,0,0,,0,,2,4,13850,38850,0,36190,3405.73,9553.27,0,8899.18,4059.83,0
2760527923,1,1,2,5,1,1,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,12450,450,2,0,0,0,0,0,0,0,0,0,,0,,2,3,4896,5450,0,2520,1197.39,1332.88,0,616.3,1913.96,0
2760543301,1,1,1,4,1,,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,240,60,0,0,58.69,14.67,0,0,73.36,0
2760543303,1,2,1,5,1,1,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,350,100,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1830,920,0,1700,447.55,224.99,0,415.76,256.79,0
2760543619,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,400,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,720,0,200,0,177.04,0,49.18,127.86,0
2760566702,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,3010,1850,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,230,0,2275,0,56.55,0,559.42,0,502.86
2760566718,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,500,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,357,0,350,0,87.78,0,86.06,1.72,0
2760566719,1,2,1,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,390,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,1234,0,0,0,303.44,0,303.44
2760566720,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1900,180,2,0,0,0,0,0,0,0,0,0,,0,,2,4,500,2035,0,1420,122.95,500.4,0,349.18,274.18,0
2760584214,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8000,0,0,840,1988.95,0,0,208.83,1780.11,0
2760584306,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,7500,0,0,480,1834.23,0,0,117.39,1716.84,0
2760584306,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,750,1150,2,0,0,0,0,0,0,0,0,0,,0,,2,4,5650,5180,0,200,1381.79,1266.84,0,48.91,2599.72,0
2760584310,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,30000,0,0,500,7336.95,0,0,122.28,7214.67,0
2760604919,1,1,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,960,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,120,0,198,0,29.34,0,48.42,0,19.07
2760604923,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,0,0,0,0,0,0,0
2760604923,1,1,2,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,3600,180,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1140,34,0,62,278.8,8.31,0,15.16,271.95,0
2760648207,1,1,2,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1030,0,30,0,256.07,0,7.45,248.61,0
2760648215,1,1,1,5,1,1,2,,,,,,,,,7,1,0,1,0,0,0,1,0,1,0,0,0,1500,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1104,0,1200,0,274.47,0,298.34,0,23.86
2760648217,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,6440,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2800,1500,0,290,696.13,372.92,0,72.09,996.96,0
2760648321,1,1,1,4,1,,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4800,600,0,1000,1173.91,146.73,0,244.56,1076.08,0
3010498020,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,300,1600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,644,0,1250,0,157.49,0,305.7,0,148.2
3010498021,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,734,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,730,2730,0,2500,178.53,667.66,0,611.41,234.78,0
3010498022,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1210,100,2,0,0,0,0,0,0,0,0,0,,0,,2,4,44,946,0,1000,10.76,231.35,0,244.56,0,2.44
3010498023,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,38,2188,750,2770,9.29,535.1,183.42,677.44,50.38,0
3010498023,1,1,2,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2300,4200,0,1695,562.49,1027.17,0,414.53,1175.13,0
3010498024,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,600,2500,0,1500,146.73,611.41,0,366.84,391.3,0
3010498024,1,1,2,5,1,2,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,0,4800,2,0,0,0,0,0,0,0,0,0,,0,,2,4,7500,0,0,4050,1834.23,0,0,990.48,843.74,0
3010498402,1,2,1,4,1,,2,,,,,,,,,7,1,1,0,0,0,0,1,1,0,0,0,0,0,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,4000,0,2000,0,978.26,0,489.13,489.13,0
3010498403,1,3,1,4,1,,2,,,,,,,,,6,2,2,0,0,0,0,2,2,0,0,0,0,0,10000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,2596,0,2000,0,634.89,0,489.13,145.76,0
3010498403,1,3,1,5,1,1,2,,,,,,,,,1,2,2,0,0,0,0,2,2,0,0,0,0,8400,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,9600,3600,0,3160,2347.82,880.43,0,772.82,2455.43,0
3010498405,1,1,1,4,1,,2,,,,,,,,,1,2,2,0,0,0,0,1,1,0,1,1,0,0,3000,2,0,0,0,0,0,0,0,0,1550,8,0,,2,4,0,9200,0,1650,0,2249.99,0,403.53,1846.46,0
3010498515,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,9500,15000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,24500,6460,0,14000,5991.84,1579.89,0,3423.91,4147.82,0
3010498517,1,2,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,1200,4000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,600,2218,0,2700,146.73,542.44,0,660.32,28.85,0
3010498517,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,4824,420,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,4036,0,3300,0,987.06,0,807.06,179.99,0
3010498518,1,1,2,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,2000,6000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,2430,0,1500,0,594.29,0,366.84,227.44,0
3010498807,1,1,1,4,1,,2,,,,,,,,,7,1,1,0,1,1,0,0,0,0,0,0,0,0,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,560,0,300,0,137.7,0,73.77,63.93,0
3010498808,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,1200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1750,700,0,1480,430.32,172.13,0,363.93,238.52,0
3010498808,1,1,1,5,1,2,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,0,5600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,5000,0,0,4050,1229.5,0,0,995.9,233.6,0
3010498809,1,2,1,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,580,710,2,0,0,0,0,0,0,0,0,0,,0,,2,4,160,1300,350,530,39.34,319.67,86.06,130.32,314.75,0
3010498810,1,1,2,4,1,,2,,,,,,,,,1,3,3,0,1,1,0,0,0,0,2,2,0,0,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,400,800,0,1985,98.36,196.72,0,488.11,0,193.03
3010498810,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1470,1050,2,0,0,0,0,0,0,0,0,0,,0,,2,4,500,840,0,672,122.95,206.55,0,165.24,164.26,0
3010498811,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,820,275,2,0,0,0,0,0,0,0,0,0,,0,,2,4,200,1752,0,432,49.18,430.81,0,106.22,373.77,0
3010518323,1,1,2,5,1,2,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,280000,91000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,49000,0,0,150500,11983.69,0,0,36807.06,0,24823.36
3010518324,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,800,0,140,0,195.65,0,34.23,161.41,0
3010518912,1,1,1,4,1,,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,0,4500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,640,0,0,0,156.52,0,156.52
3010580411,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,300,0,1300,0,73.36,0,317.93,0,244.56
3010580519,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,480,90,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,400,0,376,0,97.82,0,91.95,5.86,0
3010580813,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,300,0,1125,0,73.77,0,276.63,0,202.86
3010580814,1,1,2,5,1,1,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,58500,0,1,0,0,0,0,0,0,0,0,4500,7,0,,2,4,77300,13800,0,11813,19008.19,3393.44,0,2904.83,19496.8,0
3010580818,1,3,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,970,845,2,0,0,0,0,0,0,0,0,0,,0,,2,4,194,3118,0,480,47.7,766.72,0,118.03,696.39,0
3060219014,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,0,0,0,0,0,0,2,2,0,0,500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1000,2430,0,425,244.56,594.29,0,103.94,734.91,0
3060219014,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,600,500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,300,760,0,270,73.36,185.86,0,66.03,193.2,0
3060219015,1,1,1,4,1,,2,,,,,,,,,6,4,2,2,0,0,0,4,2,2,0,0,0,1000,1000,2,0,0,0,0,0,0,0,0,1500,3,0,,2,4,1000,2750,0,1200,244.56,672.55,0,293.47,623.64,0
3060219016,1,1,2,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,500,500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1500,0,600,0,366.84,0,146.73,220.1,0
3060219018,1,1,2,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,400,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,480,960,0,1500,117.39,234.78,0,366.84,0,14.67
3060219018,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4000,0,0,4300,978.26,0,0,1051.63,0,73.36
3060219220,1,1,1,4,1,,2,,,,,,,,,5,4,3,1,3,3,0,1,0,1,0,0,0,300,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,11400,235,0,6500,2834.25,58.42,0,1616.02,1276.65,0
3060219222,1,1,2,4,1,,2,,,,,,,,,1,3,1,2,1,1,0,2,0,2,0,0,0,100,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8500,2075,0,1220,2113.25,515.88,0,303.31,2325.82,0
3060219223,1,2,1,4,1,,2,,,,,,,,,5,7,7,0,6,6,0,1,1,0,0,0,0,1700,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,23500,1750,0,10250,5842.54,435.08,0,2548.34,3729.28,0
3060219224,1,3,1,4,1,,2,,,,,,,,,6,6,6,0,6,6,0,0,0,0,0,0,0,1600,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,34000,1120,0,17200,8453.03,278.45,0,4276.24,4455.24,0
3060219801,1,1,1,4,1,,2,,,,,,,,,6,2,1,1,0,0,0,1,0,1,1,1,0,2250,7500,2,0,0,0,0,0,0,0,0,3750,7,0,,2,4,19500,4000,0,6200,4795.08,983.6,0,1524.59,4254.09,0
3060219801,1,1,1,5,1,2,2,,,,,,,,,6,2,2,0,1,1,0,0,0,0,1,1,0,170000,67000,2,0,0,0,0,0,0,0,0,0,,3000,3,2,4,45000,0,0,7600,11065.57,0,0,1868.85,9196.72,0
3060219801,1,2,1,5,1,1,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,810,50,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1400,0,300,0,344.26,0,73.77,270.49,0
