folioviv,foliohog,clave,gasto,pago_mp,gasto_tri
919410903,1,TB08,3000,1000,2934.78
919410904,1,TB14,3000,1000,1467.39
919410904,1,TB13,18000,3000,8804.34
919410904,1,TB08,6000,4339,5869.56
919410904,1,TB04,2500,0,7258.06
919410904,1,TB03,1278,0,3710.32
919410904,1,TB02,1189,0,3451.93
919410904,1,TB01,4000,0,11612.9
919453702,1,TB08,750,750,733.69
919478306,1,TB05,3300,0,9580.64
919478306,1,TR04,200,0,580.64
919478306,1,TB14,11000,3000,5380.43
919478306,1,TB13,9000,0,4402.17
919478306,1,TB10,4730,1610,4627.17
919478306,1,TB08,1950,950,1907.6
919478306,1,TB04,450,0,1306.45
919478306,1,TB03,130,0,377.41
919478306,1,TB02,395,0,1146.77
919478306,1,TB01,2500,0,7258.06
919478306,1,TR08,480,480,469.56
919530605,1,TB08,400,0,391.3
919530606,1,TB12,8000,0,3934.42
919530606,1,TB01,300,0,900
919674001,1,TB14,3600,600,1760.86
919674001,1,TB10,1500,500,1467.39
919674001,1,TB13,1800,0,880.43
919674001,1,TB07,590,0,1712.9
919674002,1,TB09,7000,2333,6847.82
919706401,1,TB08,4772,310,4668.26
919706404,1,TB08,3340,1400,3267.39
919706405,1,TB04,900,0,2612.9
919706405,1,TB08,1995,1200,1951.63
919819805,1,TB04,12000,0,36000
919819805,1,TB13,3400,0,1672.13
919819805,1,TB03,750,0,2250
919819805,1,TB08,11420,2330,11171.73
919822903,1,TB10,13900,0,13597.82
919822903,1,TB11,6200,0,3032.6
919919302,1,TB08,1410,0,1379.34
919972001,1,TB08,4150,1750,4059.78
919972003,1,TB08,1500,1500,1467.39
919972003,1,TB03,997,0,2894.51
920121201,1,TB02,313,0,908.7
920121201,1,TB03,445,0,1291.93
920121202,1,TB08,2350,2350,2298.91
920121202,1,TB11,550,0,273.48
920121202,1,TB03,300,0,870.96
920121205,1,TB08,2230,2230,2181.52
920121205,1,TB02,575,0,1669.35
920121205,1,TB10,708,708,692.6
920121205,1,TB04,850,0,2467.74
920121205,1,TB07,800,0,2322.58
920122801,1,TB07,800,0,2400
920122801,1,TB08,2650,883,2592.39
920122801,1,TB03,1329,0,3987
920122801,1,TB02,423,0,1269
920122802,1,TB08,11690,563,11435.86
920122803,1,TB07,500,0,1500
920122803,1,TB12,7000,2333,3442.62
920122803,1,TB08,2312,1838,2261.73
920122803,1,TB03,850,0,2550
920224904,1,TB09,2700,2700,2641.3
920224904,1,TB08,17990,6000,17598.91
920224904,1,TB04,8000,0,23225.8
920224904,1,TB12,66000,21200,32282.6
920224906,1,TB11,1800,300,880.43
920305703,1,TB01,4000,0,12000
920305704,1,TB08,540,200,528.26
920305704,1,TB09,900,300,880.43
920305704,1,TR08,300,300,293.47
920339301,1,TB08,1310,1310,1281.52
920339301,1,TB11,3000,0,1467.39
920370601,1,TB07,1450,0,4350
920370601,1,TB03,458,0,1374
920370601,1,TB02,497,0,1491
920370601,1,TB01,480,0,1440
920370602,1,TB01,269,0,807
920370605,1,TB13,1800,0,885.24
920370605,1,TB11,7000,1167,3442.62
920370605,1,TB10,6500,0,6358.69
920370605,1,TB07,600,0,1800
920475506,1,TB05,800,0,2322.58
920475506,1,TB11,12250,11250,5991.84
920475506,1,TB09,1700,300,1663.04
920475506,1,TB08,12800,400,12521.73
920475506,1,TB07,700,0,2032.25
920475506,1,TB02,231,0,670.64
920475506,1,TB04,3600,0,10451.61
920475506,1,TB03,900,0,2612.9
920920704,1,TB11,5000,5000,2459.01
920920704,1,TB01,300,0,900
920920704,1,TB08,400,0,391.3
920920705,1,TB08,5000,1000,4891.3
920920705,1,TB14,4000,400,1967.21
920920705,1,TR01,200,0,600
920920705,1,TB05,300,0,900
920920705,1,TB01,500,0,1500
921214401,1,TB15,12000,2000,5869.56
921369201,1,TB01,2000,0,5806.45
921369202,1,TB11,11300,433,5618.78
921369205,1,TB11,6200,360,3082.87
921455805,1,TB07,1350,0,4050
921455806,1,TB08,4080,1200,3991.3
922046301,1,TB08,2000,250,1956.52
922046301,1,TB03,1880,0,5458.06
922046301,1,TB02,130,0,377.41
922046301,1,TB01,1000,0,2903.22
922046301,1,TB11,1500,0,733.69
922046303,1,TB11,5000,0,2445.65
922046303,1,TB08,1300,0,1271.73
922046303,1,TB04,400,0,1161.29
922046303,1,TB01,1000,0,2903.22
922046303,1,TB03,117,0,339.67
922046304,1,TB04,180,0,522.58
922046304,1,TB08,4000,800,3913.04
922046304,1,TB12,500,0,244.56
922046304,1,TR08,600,600,586.95
922046305,1,TB08,3000,500,2934.78
922046306,1,TB08,1500,0,1467.39
922046306,1,TB12,3900,0,1907.6
922046306,1,TB04,350,0,1016.12
922046306,1,TB01,600,0,1741.93
922170601,1,TB08,1500,850,1467.39
922170601,1,TB04,500,0,1500
922336502,1,TB01,800,0,2322.58
922336504,1,TB08,6648,1500,6503.47
922336505,1,TB08,3000,1000,2934.78
922336505,1,TB07,1000,0,2903.22
922336505,1,TB03,75,0,217.74
922336505,1,TB01,3000,0,8709.67
922336505,1,TB04,500,0,1451.61
960049503,1,TB11,800,0,391.3
960049503,1,TB14,9500,9500,4646.73
960049503,1,TB08,270,0,264.13
960049503,1,TB03,2080,0,6038.7
960049503,1,TB02,360,0,1045.16
1000014505,1,TB08,5216,4200,5102.6
1000014505,1,TB07,641,0,1860.96
1000014505,1,TB05,900,0,2612.9
1000014505,1,TB10,111,111,108.58
1000047605,1,TB08,8100,0,7923.91
1000047605,1,TB11,5300,0,2606.55
1000060302,1,TB11,3200,0,1565.21
1000143505,1,TB01,350,0,1016.12
1000143505,1,TB03,957,0,2778.38
1000143505,1,TB02,866,0,2514.19
1000143505,1,TB07,800,0,2322.58
1000143505,1,TB08,1600,1600,1565.21
1000168202,1,TB13,1000,1000,497.23
1000180801,1,TB12,10000,10000,4918.03
1000180801,1,TB11,2300,0,1131.14
1000448004,1,TB05,3459,0,10042.25
1000448004,1,TB08,3900,0,3815.21
1000448004,1,TB09,4500,0,4402.17
1000448004,1,TB11,887,0,433.85
1000448004,1,TB07,486,0,1410.96
1000448004,1,TB03,45,0,130.64
1000448004,1,TB02,195,0,566.12
1000448004,1,TB01,2000,0,5806.45
1000448004,1,TB15,14974,14974,7324.23
1000459504,1,TB09,645,215,630.97
1000459506,1,TB13,2485,0,1215.48
1000459506,1,TB05,1200,0,3483.87
1000460901,1,TB09,2600,1300,2543.47
1000503201,1,TB11,1800,210,895.02
1000578901,1,TB08,10170,0,9948.91
1000578905,1,TB08,3499,500,3422.93
1000578906,1,TB08,2080,348,2034.78
1000578906,1,TB04,7000,0,20322.58
1000745303,1,TB08,3360,1120,3286.95
1000767805,1,TB08,2300,2300,2249.99
1000767805,1,TB10,15000,15000,14673.91
1000893201,1,TB08,150,150,146.73
1000953506,1,TB08,1050,0,1027.17
1001004204,1,TB08,2742,1142,2682.39
1001004204,1,TB03,46,0,133.54
1001104504,1,TB08,1000,1000,978.26
1001125903,1,TB08,450,150,440.21
1001125903,1,TB05,3900,0,11322.58
1001143203,1,TB08,387,0,378.58
1001190402,1,TB08,1820,1160,1780.43
1001198703,1,TB08,1500,300,1467.39
1001198704,1,TB11,1260,630,619.67
1001198704,1,TB12,1335,615,656.55
1001248305,1,TB09,490,0,479.34
1001248305,1,TB11,4000,1000,1956.52
1001250805,1,TB11,1390,200,683.6
1001290902,1,TB08,500,200,489.13
1001290903,1,TB12,4500,570,2201.08
1001290906,1,TB03,140,0,406.45
1001290906,1,TB08,4800,800,4695.65
1001290906,1,TB11,14600,780,7141.3
1001299603,1,TB08,1800,0,1760.86
1001317803,1,TB01,1800,0,5400
1001318401,1,TB08,7710,4710,7542.39
1001318403,1,TB08,1880,1880,1839.13
1001362001,1,TB11,2000,0,978.26
1001362001,1,TB12,1000,200,489.13
1001369705,1,TB12,3600,0,1770.49
1001369705,1,TB11,29730,0,14621.31
1001384902,1,TB02,328,0,952.25
1001384902,1,TB03,509,0,1477.74
1001384902,1,TR02,17,0,49.35
1001384902,1,TB12,2300,0,1124.99
1001384902,1,TB01,2000,0,5806.45
1001384902,1,TB08,3470,2440,3394.56
1001384903,1,TB01,200,0,580.64
1001384903,1,TB02,604,0,1753.54
1001384903,1,TB03,1015,0,2946.77
1001384903,1,TB07,1000,0,2903.22
1001384903,1,TB08,3470,2250,3394.56
1001384903,1,TB10,345,0,337.49
1001384903,1,TR08,800,0,782.6
1001455203,1,TB12,500,500,248.61
1001455203,1,TB08,700,700,684.78
1001503803,1,TB08,1000,0,978.26
1001503806,1,TB11,7800,470,3836.06
1001528003,1,TB02,304,0,882.58
1001528003,1,TB01,4000,0,11612.9
1001528003,1,TB03,864,0,2508.38
1001528003,1,TB07,1289,0,3742.25
1001528003,1,TB06,1200,0,3483.87
1001528004,1,TB08,1900,400,1858.69
1001528004,1,TB11,2000,2000,978.26
1001528004,1,TB13,1800,1800,880.43
1001528004,1,TB10,4800,1600,4695.65
1001528006,1,TB02,500,0,1451.61
1001528006,1,TB04,22472,0,65241.29
1001528006,1,TB05,4800,0,13935.48
1001528006,1,TB07,2380,0,6909.67
1001528006,1,TB08,10315,0,10090.76
1001528006,1,TB12,2700,0,1320.65
1001528006,1,TB14,6180,1030,3022.82
1001528006,1,TB01,3200,0,9290.32
1001559703,1,TB08,1350,1350,1320.65
1001569506,1,TB08,2990,630,2924.99
1001603302,1,TB08,1600,1600,1565.21
1001707504,1,TB02,588,0,1707.09
1001707504,1,TB11,1260,0,616.3
1001707504,1,TB09,3950,0,3864.13
1001707504,1,TB08,2000,0,1956.52
1001707504,1,TB03,470,0,1364.51
1001707506,1,TB09,5000,0,4891.3
1001707506,1,TB08,960,0,939.13
1001707506,1,TB10,140,140,136.95
1001848905,1,TB09,7500,0,7336.95
1001883802,1,TB09,3700,0,3619.56
1001884404,1,TB08,230,0,224.99
1001884404,1,TB11,5000,1000,2445.65
1001957304,1,TB08,128,128,125.21
1001957304,1,TB11,2690,2690,1315.76
1001957304,1,TB05,1800,0,5225.8
1001957304,1,TB07,650,0,1887.09
1001990001,1,TB09,600,600,586.95
1001990001,1,TB11,800,133,391.3
1001990002,1,TB08,510,510,498.91
1001990004,1,TB08,1310,160,1281.52
1001990004,1,TB03,155,0,449.99
1001990004,1,TB02,145,0,420.96
1001990004,1,TB11,300,300,146.73
1001990005,1,TB08,500,200,489.13
1002009701,1,TB01,2800,0,8400
1002015504,1,TB12,2500,2500,1222.82
1002089605,1,TB08,1200,1200,1173.91
1002089605,1,TB11,6500,0,3196.72
1002098206,1,TB11,200,200,99.44
1002134402,1,TB11,1500,50,733.69
1002136002,1,TB05,3000,0,8709.67
1002147502,1,TB08,2790,890,2729.34
1002147505,1,TB11,5600,0,2739.13
1002147505,1,TB08,2640,0,2582.6
1002253301,1,TB12,5990,0,2929.89
1002253303,1,TB08,558,558,545.86
1002382902,1,TB13,2300,2300,1124.99
1002382902,1,TB09,5200,5200,5086.95
1002382905,1,TB11,700,0,342.39
1002460303,1,TB12,10000,0,4891.3
1002509506,1,TB11,550,0,269.02
1002523303,1,TB04,6900,0,20032.25
1002546405,1,TB08,1300,1300,1271.73
1002546406,1,TB11,500,0,244.56
1002550001,1,TB08,2300,800,2249.99
1002550004,1,TB01,2000,0,5806.45
1002550004,1,TB07,1167,0,3388.06
1002550004,1,TB11,6000,0,2934.78
1002550004,1,TB03,339,0,984.19
1002550004,1,TB02,609,0,1768.06
1002550006,1,TB09,4900,0,4793.47
1002678220,1,TB08,320,120,313.04
1002678220,1,TB11,1200,150,596.68
1002678504,2,TB08,1060,500,1036.95
1002678907,1,TB13,2000,0,978.26
1002678910,1,TB08,2340,380,2289.13
1002678912,1,TB09,70,70,68.47
1002678912,1,TB11,650,0,317.93
1002678912,1,TB02,852,0,2473.54
1002685306,1,TB08,2400,0,2347.82
1002697508,1,TB08,250,150,244.56
1002697510,1,TB08,250,250,244.56
1002697621,1,TB04,100,0,300
1002697917,1,TB11,2600,0,1271.73
1002713307,1,TB11,6230,0,3047.28
1002713312,1,TB11,9000,0,4402.17
1002713421,1,TB08,21300,7390,20836.95
1002833004,1,TB08,230,0,224.99
1002833711,1,TB03,1600,0,4800
1002835604,1,TB13,4800,0,2360.65
1002835604,1,TB08,3800,3800,3717.39
1002835604,1,TR08,700,0,684.78
1002835821,1,TB08,120,120,117.39
1002835821,1,TB13,1166,583,573.44
1002835824,1,TB12,210,140,103.27
1002835824,1,TB13,7700,0,3786.88
1002913215,1,TB11,12477,0,6204.03
1002913215,1,TB08,370,370,361.95
1002913216,1,TB08,900,900,880.43
1002913322,1,TB08,950,400,929.34
1002913324,1,TB05,9600,0,27870.96
1002913324,1,TB08,1124,1124,1099.56
1003069216,1,TB07,1200,0,3483.87
1003069216,1,TB03,540,0,1567.74
1003069905,1,TB08,375,375,366.84
1003391301,1,TB11,600,300,293.47
1003391413,1,TB08,2400,2400,2347.82
1003391415,1,TB12,4900,4900,2396.73
1060023508,1,TB05,3500,0,10161.29
1060023511,2,TB05,500,0,1451.61
1060085024,1,TB08,833,0,814.89
1060118606,1,TB08,1305,480,1276.63
1060118606,1,TB12,205,205,100.81
1060118709,1,TB11,5200,0,2557.37
1060118712,1,TB11,4800,0,2360.65
1060118817,1,TB11,2600,0,1278.68
1060155719,1,TB11,800,200,393.44
1060156019,1,TB02,998,0,2897.41
1060156019,1,TB03,825,0,2395.16
1060170507,1,TB03,500,0,1451.61
1060170507,1,TB02,500,0,1451.61
1060170507,1,TB01,500,0,1451.61
1060184702,1,TB11,8100,620,3983.6
1060239317,1,TB08,190,0,185.86
1060239424,1,TB08,900,900,880.43
1060265614,1,TB12,2000,500,983.6
1060265614,1,TB08,500,250,489.13
1060265614,1,TB11,620,290,304.91
1060272321,1,TB11,9000,0,4402.17
1060272325,1,TB11,14000,0,6847.82
1060272325,1,TB08,450,0,440.21
1060272325,1,TB12,24000,0,11739.13
1060272325,1,TB13,12900,0,6309.78
1060272411,1,TB12,1800,300,880.43
1060272411,1,TB14,1800,300,880.43
1060272610,1,TB08,350,0,342.39
1060278715,1,TB08,1700,700,1663.04
1060278801,1,TB11,3200,0,1573.77
1060278801,1,TB08,200,200,195.65
1060278801,1,TB12,1200,0,590.16
1060278802,1,TB11,7500,0,3688.52
1060278805,1,TB11,7800,0,3836.06
1060278916,1,TB01,2400,0,6967.74
1060278918,1,TB11,1550,310,758.15
1060278919,1,TB08,200,200,195.65
1060284223,1,TB07,800,0,2322.58
1060296623,1,TB12,10000,0,4918.03
1060296623,1,TB08,500,0,489.13
1060299725,1,TB02,943,0,2829
1060299725,1,TB11,2300,0,1131.14
1060299725,1,TB03,1327,0,3981
1060331309,1,TB11,3600,0,1760.86
1060331412,1,TB08,700,700,684.78
1060389010,1,TB09,1620,190,1584.78
1060389010,1,TB11,1200,120,586.95
1060457215,1,TB08,2485,0,2430.97
1060631510,1,TB08,3395,440,3321.19
1100196204,1,TB08,1950,1950,1907.6
1100475301,1,TB02,1474,0,4279.35
1100475301,1,TB08,700,700,684.78
1100655902,1,TB12,7000,7000,3423.91
1100810705,1,TB08,368,0,359.99
1100901201,1,TB01,4000,0,11612.9
1100901201,1,TB03,800,0,2322.58
1100901201,1,TB05,2000,0,5806.45
1100901201,1,TR02,300,0,870.96
1100901201,1,TR03,150,0,435.48
1100901201,1,TB06,2000,0,5806.45
1100901201,1,TR01,4500,0,13064.51
1100901201,1,TB13,20000,0,9944.75
1100901201,1,TB11,25699,0,12778.5
1100901201,1,TB09,400,400,391.3
1100901201,1,TB07,329,0,955.16
1100901201,1,TB02,800,0,2322.58
1100901201,1,TR07,599,0,1739.03
1100901204,1,TR01,2000,0,5806.45
1100901204,1,TB13,2000,2000,994.47
1100901204,1,TB08,5400,3000,5282.6
1100901204,1,TB10,2400,800,2347.82
1100901204,1,TB12,800,800,397.79
1100901204,1,TB03,1004,0,2914.83
1100901204,1,TB02,2006,0,5823.87
1100901204,1,TB01,16000,0,46451.61
1100901204,1,TB05,4000,0,11612.9
1100901205,1,TB07,4500,0,13064.51
1100901205,1,TB05,5000,0,14516.12
1100901205,1,TB04,21000,0,60967.74
1100901205,1,TB02,1200,0,3483.87
1100901205,1,TB01,4000,0,11612.9
1100901205,1,TB11,2400,0,1193.37
1100901205,1,TB13,10000,1200,4972.37
1100901205,1,TB14,16000,1000,7955.8
1100901205,1,TB08,3200,1400,3130.43
1101008401,1,TB08,2500,0,2445.65
1101008403,1,TB13,1300,1300,635.86
1101008403,1,TB07,790,0,2293.54
1101008403,1,TB01,2000,0,5806.45
1101020901,1,TB11,360,360,176.08
1101020904,1,TB08,100,100,97.82
1101020905,1,TB11,6500,0,3179.34
1101020905,1,TB08,730,0,714.13
1101379404,1,TB08,1160,500,1134.78
1101644703,1,TB12,3340,0,1642.62
1101869002,1,TB08,10200,2440,9978.26
1101869002,1,TB02,511,0,1483.54
1101869002,1,TB13,4500,4500,2201.08
1101869003,1,TB02,869,0,2522.9
1101869003,1,TB03,890,0,2583.87
1101942302,1,TB01,5500,0,15967.74
1101942302,1,TB04,250,0,725.8
1101942302,1,TB05,3600,0,10451.61
1101942302,1,TR02,250,0,725.8
1101942303,1,TB01,800,0,2322.58
1101942306,1,TR01,250,0,725.8
1101942306,1,TB02,1200,0,3483.87
1101942306,1,TB01,1000,0,2903.22
1101963603,2,TB01,200,0,600
1101963603,2,TB04,650,0,1950
1101963605,1,TB01,1000,0,3000
1101963606,1,TB12,2500,2500,1229.5
1101963606,1,TB03,335,0,1005
1101963606,1,TB02,389,0,1167
1101963606,1,TB01,1800,0,5400
1102000702,1,TB11,6258,6258,3077.7
1102016201,1,TB08,350,0,342.39
1102016202,1,TB08,1315,850,1286.41
1102016202,1,TB11,7500,3000,3729.28
1102030505,1,TB02,495,0,1437.09
1102030505,1,TB03,216,0,627.09
1102030506,1,TB03,245,0,711.29
1102126906,1,TB12,2500,2500,1222.82
1102348704,1,TB08,1170,0,1144.56
1102348704,1,TB10,9080,9080,8882.6
1102348704,1,TB07,520,0,1560
1102348704,1,TB05,2000,0,6000
1102348704,1,TB03,1356,0,4068
1102348704,1,TB02,579,0,1737
1102348704,1,TB01,2500,0,7500
1102348706,1,TB01,2200,0,6600
1102484504,1,TB08,1800,1800,1760.86
1102687605,1,TB13,24000,0,11803.27
1102701205,1,TB08,460,460,449.99
1102701205,1,TB09,5000,5000,4891.3
1102701205,1,TB11,3000,3000,1491.71
1102735404,1,TB12,13500,0,6603.26
1102808903,1,TB08,400,0,391.3
1102808904,1,TB03,760,0,2206.45
1102808904,1,TB02,469,0,1361.61
1102808904,1,TB01,1000,0,2903.22
1102808904,1,TB05,1000,0,2903.22
1102808904,1,TB04,5000,0,14516.12
1102808905,1,TR08,2000,0,1956.52
1102808906,1,TB12,3000,0,1467.39
1102879002,1,TB11,1020,1020,498.91
1103069602,1,TB12,9000,0,4426.22
1103494202,1,TB01,1200,0,3483.87
1103688301,1,TB08,390,0,381.52
1103688301,1,TB11,450,450,220.1
1103776702,1,TB01,1000,0,3000
1103776702,1,TB03,180,0,540
1103776702,1,TB02,330,0,990
1103776704,1,TB03,500,0,1500
1103776704,1,TB02,900,0,2700
1103776704,1,TB08,4299,2230,4205.54
1103776705,1,TB01,1000,0,3000
1103776706,1,TB02,518,0,1554
1103776706,1,TR01,300,0,900
1103851904,1,TB05,1600,0,4645.16
1103965304,1,TB10,18800,0,18391.3
1104025605,1,TB14,11000,5000,5409.83
1104025605,1,TB12,299,299,147.04
1104025605,1,TB13,25200,4200,12393.44
1104031703,1,TB02,550,0,1650
1104031703,1,TB03,920,0,2760
1104031703,1,TB08,1300,0,1271.73
1104031705,1,TB03,1200,0,3600
1104031705,1,TB08,1260,650,1232.6
1104031706,1,TB05,2500,0,7500
1104031706,1,TB03,479,0,1437
1104031706,1,TB02,482,0,1446
1104031706,1,TB07,954,0,2862
1104199405,1,TB12,1000,1000,489.13
1104422902,1,TB14,42000,9000,20543.47
1104422903,1,TB08,5500,4300,5380.43
1104422903,1,TB10,2800,2800,2739.13
1104422904,1,TB13,36000,36000,17608.69
1104463801,1,TB01,3000,0,9000
1104463801,1,TB13,2200,0,1081.96
1104463801,1,TB08,4850,3050,4744.56
1104463802,1,TB03,1896,0,5688
1104463802,1,TB08,5150,5150,5038.04
1104463802,1,TB05,2400,0,7200
1104463802,1,TB04,11720,0,35160
1104463802,1,TB02,323,0,969
1104463804,1,TB05,1130,0,3390
1104463804,1,TB04,360,0,1080
1104463804,1,TB11,900,0,442.62
1104463804,1,TB02,73,0,219
1104463804,1,TB07,700,0,2100
1104463804,1,TB01,2500,0,7500
1104463804,1,TB03,514,0,1542
1104463805,1,TB04,2800,0,8400
1104463805,1,TB02,370,0,1110
1104463805,1,TB03,963,0,2889
1104463805,1,TB13,4200,0,2065.57
1104463805,1,TB08,1200,1200,1173.91
1104463805,1,TB05,2000,0,6000
1104478304,1,TB01,300,0,870.96
1104523601,1,TB08,1500,0,1467.39
1104523604,1,TB12,1275,1275,627.04
1104655205,1,TB03,128,0,371.61
1104655205,1,TB02,264,0,766.45
1104674405,1,TB08,3300,3300,3228.26
1104674405,1,TB05,11000,0,31935.48
1104791002,1,TB08,3070,1320,3003.26
1104791006,1,TB09,1050,1050,1027.17
1104791006,1,TB12,320,320,156.52
1104791006,1,TB02,520,0,1509.67
1104791006,1,TB03,305,0,885.48
1104890306,1,TB15,10000,2000,4891.3
1105338302,1,TB12,4000,1000,1956.52
1105338306,1,TB07,600,0,1741.93
1105341604,1,TB08,10000,6000,9782.6
1105341604,1,TB03,500,0,1500
1105341604,1,TB02,600,0,1800
1105341604,1,TB01,7400,0,22200
1105341605,1,TB08,700,700,684.78
1105341605,1,TB03,319,0,957
1105341605,1,TB02,853,0,2559
1105348702,1,TB03,514,0,1542
1105348702,1,TB08,3840,3840,3756.52
1105348702,1,TB02,232,0,696
1105348704,1,TB12,2400,2400,1180.32
1105348704,1,TB01,132,0,396
1105348704,1,TB08,7950,7200,7777.17
1105348704,1,TB03,417,0,1251
1105348704,1,TB02,223,0,669
1105348705,1,TB03,128,0,384
1105348705,1,TB08,3405,0,3330.97
1105348705,1,TB01,300,0,900
1105355202,1,TB04,2700,0,7838.7
1105355202,1,TB03,90,0,261.29
1105355202,1,TB02,148,0,429.67
1105355202,1,TB08,250,0,244.56
1105355204,1,TB08,520,220,508.69
1105355204,1,TB12,630,630,313.25
1105355205,1,TB01,650,0,1887.09
1105355205,1,TB02,320,0,929.03
1105355205,1,TB03,85,0,246.77
1105355205,1,TB04,350,0,1016.12
1105355205,1,TB05,500,0,1451.61
1105355205,1,TB07,2000,0,5806.45
1105355205,1,TB08,1000,1000,978.26
1105355205,1,TB10,2950,2950,2885.86
1105355205,1,TB13,1570,70,780.66
1105355205,1,TR04,6175,0,17927.41
1105355205,1,TR12,17000,17000,8453.03
1105364505,1,TB08,200,200,195.65
1105601715,1,TB01,1000,0,3000
1105685410,1,TB01,500,0,1451.61
1105685917,1,TB09,20000,0,19565.21
1105685917,1,TR01,500,0,1451.61
1105685917,1,TB11,141900,0,69407.6
1105685917,1,TB01,5000,0,14516.12
1105685917,1,TB12,18000,0,8804.34
1105685917,1,TB04,2000,0,5806.45
1106084313,1,TB12,6700,0,3277.17
1106084315,1,TB12,8000,0,3913.04
1106084315,1,TB08,1650,850,1614.13
1106084315,2,TB11,7500,0,3668.47
1106084315,2,TB08,2318,818,2267.6
1106084318,1,TB12,8500,0,4157.6
1106084623,1,TB13,1920,0,944.26
1106099422,1,TB08,600,200,586.95
1106101321,1,TB01,4000,0,11612.9
1106101813,1,TB09,550,0,538.04
1106101813,1,TB03,1469,0,4407
1106101813,1,TB02,644,0,1932
1106101813,1,TB01,1000,0,3000
1106101818,1,TB04,96,0,288
1106101818,1,TB12,4500,0,2213.11
1106101818,1,TB07,400,0,1200
1106101818,1,TB03,245,0,735
1106101818,1,TB01,3000,0,9000
1106101818,1,TB02,304,0,912
1106101901,1,TB08,1400,1400,1369.56
1106101903,1,TB02,200,0,580.64
1106101903,1,TB01,1000,0,2903.22
1106101903,1,TB03,300,0,870.96
1106377505,1,TB01,1000,0,2903.22
1106377505,1,TB05,2500,0,7258.06
1106377506,1,TB05,429,0,1245.48
1106377506,1,TB02,492,0,1428.38
1106377506,1,TB03,442,0,1283.22
1106561316,1,TB08,380,0,371.73
1106995001,1,TB08,3000,3000,2934.78
1107123704,1,TB10,23000,0,22499.99
1107123704,1,TB08,5860,3400,5732.6
1107401303,1,TB01,1000,0,2903.22
1107401609,1,TB03,726,0,2178
1107401609,1,TR12,150,150,73.77
1107401609,1,TR10,1600,0,1565.21
1107401609,1,TR03,600,0,1800
1107401609,1,TB11,2500,0,1229.5
1107401609,1,TB08,800,800,782.6
1107401609,1,TB02,522,0,1566
1107401609,1,TB01,1850,0,5550
1107572913,1,TB08,2604,1826,2547.39
1107572914,1,TB08,1150,550,1124.99
1108037416,1,TB02,544,0,1579.35
1108037416,1,TB03,476,0,1381.93
1108037416,1,TB11,880,0,430.43
1108499902,1,TB12,110,110,53.8
1108653516,1,TB08,1200,0,1173.91
1108653517,1,TB12,11000,0,5380.43
1108916213,1,TB05,3200,0,9290.32
1108916213,1,TB03,100,0,290.32
1108916213,1,TB02,200,0,580.64
1109086404,1,TB12,3200,3200,1565.21
1109086404,1,TB05,2400,0,6967.74
1109160302,1,TB13,4800,1600,2347.82
1109160306,1,TB13,1400,1400,684.78
1109160306,1,TB08,1192,1192,1166.08
1160098216,1,TB08,1578,359,1543.69
1160098216,1,TB13,2000,2000,994.47
1160107511,1,TB03,1000,0,2903.22
1160114006,1,TB03,600,0,1741.93
1160149321,1,TR08,600,200,586.95
1160652319,1,TB12,2000,0,978.26
1160814715,1,TB11,4600,0,2262.29
1160853407,1,TB11,11000,0,5380.43
1160884802,1,TB08,350,0,342.39
1160884805,1,TB08,190,0,185.86
1160898301,1,TB02,580,0,1683.87
1160898301,1,TB03,64,0,185.8
1160898301,1,TB12,1200,0,586.95
1160898301,1,TB08,950,750,929.34
1160898301,1,TB11,1200,0,586.95
1160898301,1,TB13,4000,0,1956.52
1160898301,1,TB01,500,0,1451.61
1160898516,2,TB05,5500,0,15967.74
1161074324,1,TB08,6600,6600,6456.52
1161074324,1,TB03,2800,0,8129.03
1161107726,1,TB01,1000,0,3000
1161109023,1,TB01,2000,0,5806.45
1161109023,1,TB02,490,0,1422.58
1161109023,1,TB03,100,0,290.32
1161109025,1,TB14,20000,0,9782.6
1161109025,1,TB11,700,0,342.39
1161109205,1,TB03,967,0,2807.41
1161109205,1,TB09,4250,4250,4157.6
1161109205,1,TB01,10000,0,29032.25
1161109205,1,TR01,1000,0,2903.22
1161109207,1,TB01,8000,0,23225.8
1161109207,1,TB02,290,0,841.93
1161109207,1,TB03,770,0,2235.48
1161109207,1,TB08,1000,1000,978.26
1161109207,1,TR01,3000,0,8709.67
1161109208,1,TB05,3000,0,8709.67
1161109208,1,TB04,16370,0,47525.8
1161109208,1,TB08,2120,900,2073.91
1161109208,1,TB09,230,0,224.99
1161109208,1,TB12,3000,0,1491.71
1161109208,1,TB01,200,0,580.64
1161109818,1,TB02,265,0,795
1161109818,1,TB03,116,0,348
1161109818,1,TB01,4000,0,12000
1161109819,1,TB01,2000,0,6000
1161109819,1,TR01,1000,0,3000
1161109909,1,TB03,627,0,1820.32
1161109909,1,TB01,5000,0,14516.12
1161109909,1,TB08,3490,3490,3414.13
1161109909,1,TR01,3000,0,8709.67
1161109910,1,TR01,4000,0,11612.9
1161109910,1,TB08,1500,1500,1467.39
1161109910,1,TB01,7000,0,20322.58
1161109910,1,TB03,300,0,870.96
1161109911,1,TR01,4000,0,11612.9
1161109911,1,TB11,1440,1440,704.34
1161109911,1,TB01,1500,0,4354.83
1161109911,1,TB03,1200,0,3483.87
